CF117DZ,318423,174576,
CF117EA,318394,174642,
CF117EB,317955,173530,
CF117ED,317729,174389,
CF117EE,317752,174189,
CF117EF,317836,173966,
CF117EG,317781,174222,
CF117EH,317876,173965,
CF117EJ,317874,174479,
CF117EL,317842,174102,
CF117EN,317819,174249,
CF117EP,317898,174024,
CF117EQ,317877,174696,
CF117ER,317847,174673,
CF117ET,317700,174661,
CF117EU,317747,174596,
CF117EW,317792,174574,
CF117EX,318067,173833,
CF117EY,317689,174687,
CF117EZ,317829,174733,
CF117FA,318035,173751,
CF117FD,317902,173770,
CF117FE,318122,173802,
CF117FF,317915,173678,
CF117GX,317975,173767,
CF117HA,317747,174450,
CF117HB,318058,174438,
CF117HD,317810,174665,
CF117HE,317821,174507,
CF117HF,317894,174634,
CF117HG,317787,174423,
CF117HH,317863,174629,
CF117HJ,317571,174985,
CF117HL,317607,174807,
CF117HN,317644,174693,
CF117HP,317670,174589,
CF117HQ,317705,174475,
CF117HR,311733,167603,
CF117HT,317621,175098,
CF117HU,317947,173906,
CF117HW,317947,173906,
CF117HX,317941,174081,
CF117HY,317978,173962,
CF117HZ,318062,173921,
CF117JA,318134,174273,
CF117JB,317515,174964,
CF117JD,317557,174836,
CF117JE,317593,174716,
CF117JF,317630,174585,
CF117JG,317685,174414,
CF117JJ,318043,173694,
CF117JL,318129,174212,
CF117JN,318122,174152,
CF117JP,317681,174543,
CF117JQ,317584,175037,
CF117JR,318173,174458,
CF117JS,317671,175130,
CF117JT,317855,173790,
CF117JU,317769,173964,
CF117JX,317694,175140,
CF117JY,317706,175024,
CF117JZ,317725,174894,
CF117LA,317747,174766,
CF117LB,317731,175137,
CF117LD,317744,175036,
CF117LE,317756,174905,
CF117LF,317778,174746,
CF117LG,317688,174752,
CF117LH,317844,174772,
CF117LJ,317899,174838,
CF117LL,317662,174884,
CF117LN,317816,174924,
CF117LP,317918,174956,
CF117LQ,317680,174818,
CF117LR,317837,174836,
CF117LS,317642,174942,
CF117LT,317831,174998,
CF117LU,317853,174978,
CF117LW,317636,174983,
CF117LX,317812,175031,
CF117LY,317633,175077,
CF117LZ,317784,175085,
CF117NA,317728,174546,
CF117PD,317981,173801,
CF117PE,317989,173684,
CF117PL,317552,175026,
CF117QA,317949,173690,
CF117QB,318065,173580,
CF117QE,318045,173648,
CF117TQ,318141,173651,
CF117XS,317902,174763,
CF118AA,317240,175006,
CF118AB,316750,175525,
CF118AD,316631,175881,
CF118AE,316759,175616,
CF118AF,316958,175317,
CF118AG,317339,175017,
CF118AH,316672,175869,
CF118AJ,316869,175621,
CF118AL,316920,175684,
CF118AN,316839,175648,
CF118AP,316469,175903,
CF118AQ,316553,174950,
CF118AR,315705,174211,
CF118AS,315616,174231,
CF118AT,316563,175019,
CF118AU,315864,175210,
CF118AW,316699,175443,
CF118AX,317035,175062,
CF118AY,316995,175088,
CF118AZ,316464,175574,
CF118BA,316807,175028,
CF118BB,316885,174842,
CF118BD,316278,174958,
CF118BE,316830,174970,
CF118BF,315809,176174,
CF118BG,317075,175055,
CF118BH,317159,175018,
CF118BJ,317048,175126,
CF118BL,316960,175149,
CF118BN,316994,175203,
CF118BP,316281,175869,
CF118BQ,316129,175907,
CF118BR,316253,175834,
CF118BS,316678,174641,
CF118BT,316808,174455,
CF118BU,316099,176261,
CF118BW,316076,176165,
CF118BX,316391,176059,
CF118BY,316461,176025,
CF118BZ,316293,176103,
CF118DA,316240,175921,
CF118DB,316223,175957,
CF118DD,316121,176029,
CF118DE,316256,175994,
CF118DF,316403,175924,
CF118DG,315520,176405,
CF118DH,315364,176609,
CF118DJ,315467,176560,
CF118DL,316514,174801,
CF118DN,316928,175078,
CF118DP,316936,174995,
CF118DR,316156,174498,
CF118DT,315703,176057,
CF118DU,315832,176224,
CF118DW,315713,176170,
CF118DX,315811,176105,
CF118DY,315771,176123,
CF118DZ,315787,175955,
CF118EA,317186,175492,
CF118EB,317076,175416,
CF118EE,317042,173999,
CF118EF,316859,173412,
CF118EG,316338,175321,
CF118EJ,316930,175167,
CF118EL,316785,175756,
CF118EN,316720,175804,
CF118EP,316809,175705,
CF118EQ,316988,174360,
CF118ER,316375,175693,
CF118ES,316964,175684,
CF118ET,317061,175636,
CF118EW,316400,176015,
CF118EX,316392,175998,
CF118EY,317020,174838,
CF118EZ,316752,175387,
CF118FB,315296,176514,
CF118FD,315383,176319,
CF118FE,315391,176344,
CF118FF,315065,176657,
CF118FH,315242,176415,
CF118FJ,315296,176347,
CF118FL,315306,176385,
CF118FN,315438,176407,
CF118FP,315325,176358,
CF118FQ,315362,176355,
CF118FR,315389,176377,
CF118FS,315815,176394,
CF118FT,315613,176487,
CF118FW,315315,176540,
CF118FX,315235,176509,
CF118FZ,315181,176566,
CF118GB,315069,176590,
CF118GD,315106,176590,
CF118HA,316750,176355,
CF118HB,316906,174976,
CF118HD,317018,175007,
CF118HF,316672,176252,
CF118HG,316740,176385,
CF118HJ,316678,176448,
CF118HL,316701,176354,
CF118HP,316607,176047,
CF118HQ,316464,176102,
CF118HX,316333,176163,
CF118JN,317145,175528,
CF118JQ,316934,173569,
CF118LA,317213,175041,
CF118NB,317071,175275,
CF118ND,317142,175494,
CF118NE,317119,175333,
CF118NN,317314,174910,
CF118PD,316880,174775,
CF118PL,315688,176193,
CF118PN,315605,176413,
CF118PW,316171,175287,
CF118QF,316936,173970,
CF118QY,316846,174163,
CF118RR,316634,173659,
CF118SE,316883,175315,
CF118TA,317180,174761,
CF118TB,316863,175542,
CF118TE,317357,175398,
CF118TF,317160,175281,
CF118TJ,316603,174590,
CF118TL,316727,174659,
CF118TN,316787,174127,
CF118TQ,317021,173458,
CF118TS,317106,174140,
CF118TT,317030,174181,
CF118TU,316902,174125,
CF118TW,316945,173406,
CF118TX,316725,174032,
CF118TY,317281,174480,
CF118TZ,316794,174158,
CF118UE,316851,174058,
CF118UL,317357,174777,
CF118UP,317086,174303,
CF118UT,316806,173943,
CF118UU,317195,174445,
CF118UY,317406,174910,
CF118WD,316757,174754,
CF118WF,317180,174761,
CF118XB,315918,175950,
CF118XH,316593,174827,
CF118YH,317180,174761,
CF118YN,317061,174220,
CF118YZ,317377,174793,
CF118ZD,317180,174761,
CF118ZE,317180,174761,
CF118ZF,317180,174761,
CF118ZG,317180,174761,
CF118ZH,317180,174761,
CF118ZJ,317180,174762,
CF118ZL,317180,174761,
CF118ZN,317180,174761,
CF118ZP,317180,174762,
CF118ZQ,317180,174762,
CF118ZR,317180,174761,
CF118ZS,317180,174761,
CF118ZT,317180,174762,
CF118ZU,317180,174761,
CF118ZW,317180,174762,
CF118ZX,317180,174761,
CF118ZY,317180,174761,
CF118ZZ,317180,174762,
CF119AB,317663,176434,
CF119AD,317564,176476,
CF119AE,317493,176484,
CF119AF,317367,176461,
CF119AG,317167,176464,
CF119AH,316984,176506,
CF119AJ,316905,176505,
CF119AL,316816,176502,
CF119AN,316742,176501,
CF119AP,316687,176518,
CF119AR,316810,176336,
CF119AS,316833,176396,
CF119AT,316781,176320,
CF119AU,317695,176436,
CF119AW,317275,176490,
CF119AY,317254,176847,
CF119BA,316858,176329,
CF119BD,317028,176346,
CF119BE,316985,176328,
CF119BF,317034,176561,
CF119BG,316933,176410,
CF119BH,316992,176436,
CF119BJ,317583,176482,
CF119BL,317139,176430,
CF119BP,317213,176675,
CF119BQ,317108,176606,
CF119BR,317325,176661,
CF119BS,317148,176798,
CF119BT,317282,176726,
CF119BU,317185,176828,
CF119BW,317159,176708,
CF119BX,317057,176698,
CF119BY,317201,176758,
CF119BZ,317007,176576,
CF119DA,316994,176654,
CF119DB,316973,176782,
CF119DD,316998,176798,
CF119DE,316868,176918,
CF119DF,316765,177007,
CF119DG,316889,176944,
CF119DH,316742,177056,
CF119DJ,317058,176786,
CF119DL,316835,177042,
CF119DN,317070,176533,
CF119DP,316772,176638,
CF119DQ,316815,177018,
CF119DR,317415,176523,
CF119DS,316821,176564,
CF119DT,317415,176523,
CF119DU,317108,176514,
CF119DW,317010,176536,
CF119DX,316920,176540,
CF119DY,316713,176675,
CF119DZ,316794,176653,
CF119EA,316753,176802,
CF119EB,316826,176642,
CF119ED,317129,176782,
CF119EE,316930,176639,
CF119EF,316891,176737,
CF119EG,316818,176820,
CF119EH,316969,176611,
CF119EJ,316905,176772,
CF119EL,316835,176851,
CF119EN,316745,176950,
CF119EP,316700,177121,
CF119EQ,316639,177208,
CF119ER,316718,177090,
CF119ES,316671,177111,
CF119ET,316641,177077,
CF119EU,316657,177037,
CF119EW,317301,176528,
CF119EX,317358,176549,
CF119EY,316632,177252,
CF119EZ,316866,176502,
CF119FA,316495,177026,
CF119FB,317432,176707,
CF119FD,316716,177053,
CF119FE,316808,176584,
CF119FF,316532,177010,
CF119FG,317353,176731,
CF119FH,317528,176563,
CF119FR,316538,177570,
CF119HA,317425,176627,
CF119HB,317341,176751,
CF119HD,317224,176866,
CF119HE,317194,176893,
CF119HF,317062,176942,
CF119HG,317009,176879,
CF119HH,316940,177042,
CF119HJ,316831,177159,
CF119HL,316910,177001,
CF119HN,316809,177103,
CF119HP,317101,176832,
CF119HQ,316767,177103,
CF119HR,316759,177202,
CF119HS,316754,177272,
CF119HT,316723,177246,
CF119HU,316703,177214,
CF119HW,317377,176860,
CF119HX,316607,177669,
CF119HY,316653,177647,
CF119HZ,316514,177665,
CF119JA,316994,177234,
CF119JB,316936,177213,
CF119JD,316878,177267,
CF119JE,316821,177322,
CF119JF,316756,177354,
CF119JG,316651,177383,
CF119JH,316935,177287,
CF119JJ,316880,177346,
CF119JL,316564,177617,
CF119JN,316812,177399,
CF119JP,316587,177466,
CF119JQ,316551,177483,
CF119JR,316660,177422,
CF119JS,316751,177408,
CF119JT,316570,177551,
CF119JU,316674,177471,
CF119JW,316715,177481,
CF119JX,316647,177331,
CF119JY,316601,177313,
CF119JZ,316692,177287,
CF119LA,316589,177259,
CF119LB,316955,177377,
CF119LE,317222,177013,
CF119LJ,317450,176679,
CF119LL,317232,176950,
CF119LN,317136,177024,
CF119LP,317068,177086,
CF119LQ,316990,177162,
CF119LR,317050,177174,
CF119LZ,317362,176840,
CF119NA,316654,176665,
CF119ND,316767,176528,
CF119NE,316670,176548,
CF119NF,316601,176627,
CF119NG,316571,176738,
CF119NH,316464,176917,
CF119NJ,316631,176620,
CF119NL,316594,176752,
CF119NN,316513,176914,
CF119NP,316676,176898,
CF119NQ,316542,176960,
CF119NR,316639,176957,
CF119NS,316669,176786,
CF119NT,316591,177092,
CF119NU,316526,177194,
CF119NW,316505,177291,
CF119NX,316683,176828,
CF119NY,316649,176743,
CF119NZ,316723,176737,
CF119PA,316616,177077,
CF119PB,316531,176823,
CF119PD,316648,176971,
CF119PE,316656,176968,
CF119PF,316620,177006,
CF119PG,317114,176964,
CF119PH,317031,177058,
CF119PJ,316964,177121,
CF119PL,316879,177197,
CF119PN,316813,177260,
CF119PP,316669,177339,
CF119PQ,316564,177355,
CF119PR,316418,177311,
CF119PS,316319,177282,
CF119PT,316319,177026,
CF119PU,316432,177016,
CF119PW,316380,177103,
CF119PX,316328,177222,
CF119PY,316410,177157,
CF119PZ,316463,177111,
CF119QA,316419,177220,
CF119QB,316499,177106,
CF119QD,316362,177249,
CF119QE,316405,177187,
CF119QF,316310,177060,
CF119QG,316283,177120,
CF119QH,316988,177096,
CF119QJ,316538,177420,
CF119QL,316516,177065,
CF119QN,316464,177290,
CF119SB,317471,176539,
CF119SD,317471,176539,
CF119SH,317072,176424,
CF119SN,316475,177263,
CF119SW,317443,177036,
CF119SZ,317491,176861,
CF119TB,316758,176488,
CF119TN,316699,176510,
CF119TQ,316729,176500,
CF119UH,316949,176598,
CF119UP,316547,177338,
CF119UQ,317315,176859,
CF119XB,317207,176571,
CF119XF,317325,176776,
CF119XN,317180,174761,
CF119XR,317262,177181,
CF119ZA,317180,174761,
CF140AT,317666,183674,
CF140AY,318199,183409,
CF140BD,318087,183520,
CF140BE,318073,183603,
CF140BG,318435,182349,
CF140EP,318067,183667,
CF140EQ,318757,182580,
CF140ER,318927,182901,
CF140ES,318574,182601,
CF140ET,318377,182506,
CF140EU,318421,183043,
CF140EW,318576,182367,
CF140EX,318661,182638,
CF140EY,318638,182608,
CF140EZ,318559,182504,
CF140FJ,318554,183485,
CF140FL,317546,183598,
CF140GA,318150,182514,
CF140GB,318121,182552,
CF140GD,318375,183617,
CF140GE,318458,183654,
CF140GF,318397,183666,
CF140GU,318372,183232,
CF140HY,321116,183554,
CF140JB,318556,183647,
CF140JE,318219,182625,
CF140LB,320216,185384,
CF140LE,320962,184729,
CF140LW,318248,180893,
CF140LX,318179,181170,
CF140LY,318152,181406,
CF140NB,318282,180941,
CF140ND,318217,181188,
CF140NE,318184,181423,
CF140NF,318350,180929,
CF140NG,318184,181559,
CF140NJ,318008,181640,
CF140NN,318327,181597,
CF140NP,318232,181660,
CF140NQ,318255,181733,
CF140NR,318235,181470,
CF140NS,318351,181496,
CF140NT,318280,181391,
CF140NU,318173,180838,
CF140NW,318192,180974,
CF140NX,318301,181012,
CF140NY,318312,181109,
CF140NZ,318281,181244,
CF140PB,318253,181338,
CF140PE,319277,182930,
CF140PF,320449,182589,
CF140PJ,321143,183215,
CF140PN,318244,182131,
CF140PQ,319684,182310,
CF140RA,318210,182118,
CF140RB,318312,181995,
CF140RD,318280,181961,
CF140RE,318210,181931,
CF140RF,318287,181876,
CF140RG,318480,182134,
CF140RH,318307,181847,
CF140RJ,318365,181969,
CF140RL,318249,182108,
CF140RN,318370,182112,
CF140RP,320041,183782,
CF140RQ,319017,182927,
CF140RR,318060,183324,
CF140RS,317976,183213,
CF140RT,318104,183240,
CF140RU,318279,183365,
CF140RW,318301,183222,
CF140RX,318319,183160,
CF140RY,318396,182418,
CF140RZ,318396,182208,
CF140SA,318192,182217,
CF140SB,318215,182174,
CF140SD,318367,182216,
CF140SE,318400,182308,
CF140SF,318635,182484,
CF140SG,319039,182849,
CF140SH,319629,182946,
CF140SJ,319106,183056,
CF140SL,319094,182971,
CF140SN,319562,184125,
CF140SP,319196,183219,
CF140SQ,318891,183099,
CF140SR,318631,182926,
CF140SS,319009,183013,
CF140ST,318964,183034,
CF140SU,318669,183029,
CF140SW,318595,182828,
CF140SX,318936,183246,
CF140SY,318771,183289,
CF140SZ,318563,183405,
CF140TA,318842,183157,
CF140TB,318585,183251,
CF140TD,318687,183087,
CF140TE,318529,183334,
CF140TF,318525,183199,
CF140TG,318496,183287,
CF140TH,318560,183147,
CF140TJ,318557,183046,
CF140TL,318318,182957,
CF140TN,318415,182883,
CF140TP,318189,183351,
CF140TQ,318253,183177,
CF140TR,318837,183231,
CF140TS,319159,183344,
CF140TT,318644,182387,
CF140TU,319212,183275,
CF140TY,318364,182351,
CF140UD,318157,183543,
CF140UE,317832,183583,
CF140UF,318325,184263,
CF140UG,318451,183302,
CF140UH,318384,183436,
CF140UJ,318312,183570,
CF140UL,318255,183659,
CF140UN,318342,183257,
CF140UP,317930,183247,
CF140UQ,318097,182778,
CF140UR,318045,182755,
CF140US,318551,182685,
CF140XA,318163,182329,
CF140XB,318217,182400,
CF140XD,318364,182669,
CF140XE,318344,182718,
CF140XF,318370,182694,
CF140XG,318438,182715,
CF140XH,318354,182615,
CF140XJ,318446,182932,
CF140XL,318393,182567,
CF140XN,318507,182947,
CF140XP,318289,182679,
CF140XQ,318283,182414,
CF140XR,318421,182994,
CF140XS,318420,182752,
CF140YW,318179,181605,
CF140ZA,317237,181036,
CF141AA,315477,180157,
CF141AB,315519,180246,
CF141AD,315533,180330,
CF141AE,315503,180139,
CF141AF,315478,180364,
CF141AG,315492,180332,
CF141AH,315444,180236,
CF141AJ,315529,180124,
CF141AL,315527,180427,
CF141AN,315575,180293,
CF141AP,315597,180165,
CF141AQ,315604,180258,
CF141AR,315561,180250,
CF141AS,315376,180352,
CF141AT,315212,180367,
CF141AU,315321,180313,
CF141AW,315361,180441,
CF141AX,315376,180617,
CF141AY,315281,180754,
CF141AZ,315515,180478,
CF141BA,315430,180595,
CF141BB,315544,180521,
CF141BD,315508,180580,
CF141BE,315548,180606,
CF141BG,315401,180734,
CF141BH,315381,180860,
CF141BJ,315283,180866,
CF141BL,315247,180890,
CF141BN,315422,180901,
CF141BP,315297,180896,
CF141BQ,315383,180896,
CF141BR,315343,180892,
CF141BS,315542,180178,
CF141BT,315245,180325,
CF141BU,315459,180275,
CF141BW,315463,180437,
CF141BX,315494,180466,
CF141BY,315268,180316,
CF141BZ,316469,179657,
CF141DA,315477,180039,
CF141DB,315511,179988,
CF141DD,315590,179907,
CF141DE,315717,179801,
CF141DF,316680,179556,
CF141DG,315433,180017,
CF141DH,315467,179975,
CF141DJ,315566,179894,
CF141DL,316702,179489,
CF141DN,315639,179920,
CF141DP,315645,179975,
CF141DQ,315642,180023,
CF141DR,315595,179961,
CF141DS,315516,179773,
CF141DT,315578,179717,
CF141DU,315673,179769,
CF141DW,316097,179698,
CF141DX,316155,179672,
CF141DY,316287,179665,
CF141DZ,316413,179656,
CF141EA,316255,179631,
CF141EB,316398,179616,
CF141ED,316538,179592,
CF141EE,316174,179689,
CF141EF,316339,179668,
CF141EG,316675,179309,
CF141EH,315492,179832,
CF141EJ,316527,179646,
CF141EL,316472,179173,
CF141EN,315610,179824,
CF141EP,316080,179181,
CF141EQ,316579,179268,
CF141EZ,315850,179598,
CF141HA,316111,179625,
CF141HB,316185,179564,
CF141HD,316079,179585,
CF141HE,316494,179477,
CF141HF,316376,179453,
CF141HG,316213,179464,
CF141HH,316095,179504,
CF141HJ,316062,179402,
CF141HL,316033,179389,
CF141HN,316141,179343,
CF141HP,316257,179557,
CF141HQ,316293,179552,
CF141HR,316373,179554,
CF141HS,316445,179549,
CF141HT,316505,179535,
CF141HU,316623,179445,
CF141HW,316684,179396,
CF141HX,316755,179335,
CF141HY,316438,179295,
CF141HZ,316483,179268,
CF141JE,315835,179707,
CF141JL,315790,179253,
CF141JN,315805,179350,
CF141JP,315725,179320,
CF141JQ,315849,179359,
CF141JR,316330,179218,
CF141JS,315766,179361,
CF141JT,315887,179246,
CF141JU,316034,179228,
CF141JW,316187,179249,
CF141JX,316320,179323,
CF141JY,316435,179370,
CF141JZ,315928,179407,
CF141LA,315987,179312,
CF141LB,315866,179472,
CF141LD,315869,179569,
CF141LE,315907,179614,
CF141LF,315757,179666,
CF141LG,315519,180228,
CF141LP,315439,179940,
CF141LQ,315158,179809,
CF141LR,315548,179338,
CF141LS,315427,179424,
CF141LT,315421,179876,
CF141LU,315274,179803,
CF141LW,315160,179714,
CF141LX,315056,179636,
CF141LY,315008,179643,
CF141LZ,315369,179898,
CF141NA,315114,179593,
CF141NB,315193,179622,
CF141ND,315163,179584,
CF141NE,315133,179586,
CF141NF,315161,179654,
CF141NG,315118,179622,
CF141NH,315263,179643,
CF141NJ,315090,179553,
CF141NL,315344,179572,
CF141NN,315373,179759,
CF141NP,315723,179553,
CF141NQ,315589,179593,
CF141NR,315476,179679,
CF141NS,315528,179567,
CF141NT,315632,179685,
CF141NU,315716,179651,
CF141NW,315376,179490,
CF141NX,315619,179522,
CF141NY,315549,179446,
CF141NZ,315548,179390,
CF141PA,315229,179624,
CF141PB,315223,179654,
CF141PD,315201,179685,
CF141PE,315198,179650,
CF141PF,315189,179570,
CF141PG,315236,179592,
CF141PH,315264,179587,
CF141PJ,315255,179549,
CF141PL,315231,179566,
CF141PN,315032,179597,
CF141PP,315775,180058,
CF141PQ,315757,179900,
CF141PR,315717,179974,
CF141PS,315726,179855,
CF141PT,315896,179781,
CF141PU,315913,179913,
CF141PW,315857,180092,
CF141PX,315874,179844,
CF141PY,315842,179938,
CF141PZ,315813,179998,
CF141QA,315917,180011,
CF141QB,315959,179959,
CF141QD,315911,180115,
CF141QE,315903,180203,
CF141QF,315997,180139,
CF141QG,315993,180092,
CF141QH,316043,179998,
CF141QJ,316068,179959,
CF141QL,316100,179806,
CF141QN,316141,179984,
CF141QP,316133,179793,
CF141QQ,316237,179917,
CF141RA,316558,179643,
CF141RB,316503,179736,
CF141RD,316424,179843,
CF141RE,316253,179990,
CF141RF,316016,180181,
CF141RG,316606,179661,
CF141RH,316532,179782,
CF141RJ,316458,179885,
CF141RL,316297,180018,
CF141RN,316011,180257,
CF141RP,315818,180404,
CF141RQ,315847,180449,
CF141RR,316700,179756,
CF141RS,316773,179839,
CF141RT,316638,179761,
CF141RU,316504,179681,
CF141RW,316797,179791,
CF141RX,316363,179715,
CF141RY,316351,179803,
CF141RZ,316313,179863,
CF141SA,316292,179839,
CF141SB,316204,179801,
CF141SD,316647,179618,
CF141SR,316084,180468,
CF141SS,316086,180498,
CF141ST,316216,180381,
CF141SU,316155,180216,
CF141SW,316182,180379,
CF141SY,316046,180375,
CF141SZ,316057,180323,
CF141TA,316098,180352,
CF141TB,316206,180182,
CF141TD,316271,180359,
CF141TE,316350,180120,
CF141TF,316374,180180,
CF141TG,316314,180246,
CF141TH,316490,180217,
CF141TS,316385,180012,
CF141TT,316485,180039,
CF141TU,316636,179904,
CF141TW,316560,180012,
CF141TX,316408,180185,
CF141TY,316350,180331,
CF141TZ,316269,180531,
CF141UA,316673,179897,
CF141UB,316609,179996,
CF141UD,316540,180084,
CF141UE,316429,180242,
CF141UF,316355,180425,
CF141UG,316308,180566,
CF141UH,316374,180495,
CF141UJ,316421,180469,
CF141UL,316461,180293,
CF141UN,316552,179896,
CF141UP,316482,179946,
CF141UQ,316631,179798,
CF141UR,316591,179846,
CF141US,316529,180052,
CF141UT,316456,180471,
CF141UU,316287,180648,
CF141WL,315701,180324,
CF141XG,315548,179960,
CF141XQ,315426,180080,
CF142AA,315361,180152,
CF142AB,315226,180297,
CF142AD,315186,180275,
CF142AE,315200,180200,
CF142AF,315355,180241,
CF142AG,315023,180243,
CF142AH,314895,180140,
CF142AJ,315002,180269,
CF142AL,314944,180310,
CF142AN,314873,180287,
CF142AP,314922,180067,
CF142AQ,315002,180169,
CF142AR,314842,179800,
CF142AS,314827,180061,
CF142AT,314827,180257,
CF142AU,314902,179881,
CF142AW,314902,179733,
CF142AX,315279,180286,
CF142AY,314770,180315,
CF142AZ,314798,179377,
CF142BA,314946,179853,
CF142BB,314811,179411,
CF142BH,314310,179872,
CF142BL,314489,179764,
CF142BN,314399,179907,
CF142BP,314515,179840,
CF142BQ,314598,179920,
CF142BR,314737,179989,
CF142BS,314650,179906,
CF142BT,314783,179964,
CF142BU,314580,179953,
CF142BW,314469,179907,
CF142BX,314666,180022,
CF142BY,314603,180080,
CF142BZ,314397,180004,
CF142DA,314701,180206,
CF142DB,314766,180080,
CF142DD,314763,180205,
CF142DE,314755,180270,
CF142DF,314578,180139,
CF142DG,314544,180162,
CF142DH,314300,179925,
CF142DJ,314290,179985,
CF142DX,315272,179923,
CF142DY,315009,179723,
CF142DZ,315216,179932,
CF142EA,315033,179795,
CF142EB,315202,179871,
CF142ED,314845,179631,
CF142EE,314743,179628,
CF142EF,314602,179644,
CF142EG,314752,179678,
CF142EH,314733,179775,
CF142EJ,314594,179745,
CF142EL,314621,179775,
CF142EN,314722,179838,
CF142EP,314709,179872,
CF142EZ,314825,179508,
CF142FA,314807,179480,
CF142FB,314842,179079,
CF142FD,314811,179268,
CF142FE,314830,179384,
CF142FF,314926,179014,
CF142FG,314846,179267,
CF142FH,314858,179359,
CF142FJ,314766,179251,
